gid,__gid,objectid,uf,pnv,tipo,administra,codigo,contador,coincide1,contador1,coincide2,contador2,coincide3,contador3,coincide,concessao,oaes,fonte,observacao,adequacao,ext_trecho,lado,complement,lado_km,codigo_uni,fotodir,km_i_trech,km_f_trech,nome,mp082_2002,buffer,ar_mm,ar_mm_dist,ar_rh,ar_rh_dist,pcd_cem,pcd_cem_di,rdr_cem,rdr_cem_di,pcd_out,pcd_out_di,rdr_out,rdr_out_di,indice,md_radar,indice_1,degree,degree_in,degree_out,clustering_coeff,avg_shortest_path,betweeness,closeness,vulnerab,infinity,infinity_norm
37,17599,18651,SC,101BSC4020,Duplicada,Federal,BR-101,150.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,PE,GPS,,,0.030684500241300,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1739,160.620443980000005,160.651128480000011,,,"SRID=4326;POLYGON((-53.0468854716351 -24.8987105761181,-53.0529009230657 -24.8955672103061,-53.0528952438471 -24.8955563419994,-53.0323563993302 -24.8641867352826,-53.0269804098912 -24.8514123612665,-53.0247683338263 -24.8525972502751,-52.5159853811482 -",20984,1.912605004851000,3331,0.050427963039000,7420,3.609672195003000,37,972.028025348648953,1680,19.714323062140998,26,130.468027951493013,3.60967,130.468,0.760875,2,2,2,0.00,4.1111,8.000000,0.0007,0.000165,1257180,0.533209
38,17233,17936,SC,101BSC4043,Duplicada,Federal,BR-101,169.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,,GPS,,,4.097467416070000,D,,0E-15,SC101D,,188.581610181999991,192.679077597999992,,,"SRID=4326;POLYGON((-52.7019211225154 -24.5913554893631,-52.751879187947 -24.6280672813514,-52.6193891609215 -24.4461234945133,-52.6192687956611 -24.4459657867042,-52.5190226797231 -24.3189350865062,-52.5188954004749 -24.3187790595302,-52.3664374042677 -2",29829,5.623363562177000,3567,5.623119441485000,7389,6.134038521288000,37,993.854709703786966,1717,13.085913584130999,26,109.470991841981999,6.13404,109.471,0.71508,1,1,1,NaN,23.7708,0.000000,0.0013,0.001197,1258664,0.533839
39,17232,17935,SC,,Pavimentada,Estadual,SC-108,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,0.909628001684000,,,0E-15,SC108,,0E-15,0E-15,,,"SRID=4326;MULTIPOLYGON(((-53.4496789473917 -29.2333397872961,-53.4496789887263 -29.2333397111564,-53.4497032542334 -29.2332830367814,-53.4497676010302 -29.2331327456282,-53.4496789473917 -29.2333397872961)),((-53.4496385407576 -29.233414217635,-53.745296",30087,0.357187715102000,3383,0.157678318923000,4037,1.055696172092000,37,962.454897694217948,672,1.104931337417000,26,110.213514944072998,1.0557,110.214,0.720239,4,4,4,0.33,17.9209,84429.233333,0.0013,0.007760,1258664,0.533839
40,17260,17981,SC,101BSC4050,Duplicada,Federal,BR-101,175.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.065270066935400,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1753,194.443774840999993,194.509044907999993,,,"SRID=4326;MULTIPOLYGON(((-52.7272659266036 -30.4015310358692,-52.7428702679525 -30.3797057366581,-52.7429250861268 -30.3796279641882,-52.7767707016072 -30.33100073079,-52.7767868363437 -30.3309772539885,-53.2501014616422 -29.472659570775,-53.546872005924",29829,4.194111104432000,3567,4.193883862199000,7389,4.723972942971000,37,994.884295017893010,1717,11.894181517181000,26,108.226300547329004,4.72397,108.226,0.713571,2,2,2,0.00,20.6917,19058.000000,0.0013,0.021236,1296780,0.550005
41,17454,18370,SC,101BSC4010,Duplicada,Federal,BR-101,115.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.007531240609420,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1722,133.082792353000002,133.090323592999994,,,"SRID=4326;POLYGON((-50.6943397685857 -31.5397284433916,-51.3319033621976 -31.2167537375297,-52.1030688116619 -30.6117414819588,-52.741384497489 -29.8679074513675,-53.2223203058441 -29.0138367704047,-53.527394143324 -28.0823508963714,-53.6448821934419 -27",24189,0.859387313736000,3871,1.552958837460000,3909,1.511826288230000,37,952.349429878089040,1709,10.848032611916000,26,145.981736830345994,1.51183,145.982,0.791374,2,2,2,0.00,27.7549,12614.000000,0.0013,0.012570,1283892,0.544539
42,17245,17963,SC,,Pavimentada,Estadual,SC-108,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,17.131059341800000,,,0E-15,SC108,,0E-15,0E-15,,,"SRID=4326;POLYGON((-53.8922973279842 -28.2350029134917,-53.9002219912636 -28.2093791156106,-53.9051856184406 -28.1916774201642,-53.9569005562685 -27.9914003925985,-53.957139939605 -27.9903871975145,-54.0375162881531 -27.570825872826,-54.037925344778 -27.",26095,0.276850105453000,3529,4.776112165918000,3926,0.001786504169000,37,902.233748527293983,1707,4.744412544162000,26,136.914544465954009,0.0017865,136.915,0.500256,5,5,5,0.40,23.2003,9233.402381,0.0013,0.004352,1258664,0.533839
43,17257,17978,SC,,Pavimentada,Estadual,SC-445,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,4.153977093150000,,,0E-15,SC445,,0E-15,0E-15,,,"SRID=4326;POLYGON((-54.4714307206118 -28.6285024151727,-54.4727934220653 -28.6092586858356,-54.4712323307151 -28.6188999761742,-54.4704383814674 -28.580471359853,-54.4719981325301 -28.5804309092814,-54.471995219626 -28.5803185893559,-54.470125569893 -28.",30004,0.667338532232000,3305,0E-15,3053,6.672587495930000,37,1062.20850818999997,676,0.461553889889000,26,78.034915654022996,0.461554,78.0349,0.615389,4,4,4,0.33,26.5705,9719.166667,0.0013,0.001629,1258664,0.533839
44,17455,18371,SC,101BSC3990,Duplicada,Federal,BR-101,114.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.009581040150550,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1722,133.073211313000002,133.082792353000002,,,"SRID=4326;POLYGON((-50.450061141904 -31.6406420106504,-51.0737231915595 -31.3704905500754,-51.8798495793182 -30.8129098592354,-52.5617078780505 -30.1087754684489,-53.0930946557269 -29.2851468674707,-53.4535890164862 -28.3736756415402,-53.6293373642121 -2",24189,0.857146055151000,3871,1.555081922459000,3909,1.510471854157000,37,952.341147377419020,1709,10.842387774634000,26,145.978548083009002,1.51047,145.979,0.791369,2,2,2,0.00,26.8011,13338.000000,0.0013,0.013445,1285340,0.545153
45,17277,18014,SC,101BSC4220,Em duplicao,Federal,BR-101,310.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.029617565836200,,,0E-15,SC101,C:\DNIT_FOTOS\SC\FOTOS\OAES\\3574,377.758515874000011,377.788133440000024,,,"SRID=4326;POLYGON((-51.38754619134 -24.2275888600919,-51.3898113190358 -24.2227612670856,-51.3895496172248 -24.2226384754543,-51.3624312665054 -24.2130294112326,-51.3375560741859 -24.198608938433,-51.337550098191 -24.1986062179839,-51.3353522240609 -24.2",30010,7.082438008123000,3462,7.082474976968000,7403,1.142501547120000,37,1076.13545365000004,676,20.227315365283001,26,87.504553257709006,1.1425,87.5046,0.670145,2,2,2,0.00,27.5665,3465.833333,0.0013,0.002351,1258664,0.533839
46,17278,18015,SC,282BSC0050,Pavimentada,Federal,BR-282,48.000000000000000,,0E-15,,0E-15,,0E-15,,,P,GPS,,,0.118701610219000,S,,0E-15,SC282S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1800,42.792298242599998,42.910999852800003,,,"SRID=4326;MULTIPOLYGON(((-49.4530193023997 -32.6885146065381,-49.4754160643928 -32.6859540094136,-49.4765283980394 -32.6858242966,-49.5287119206279 -32.67946077358,-49.5287416027515 -32.6794569955282,-50.4842554915152 -32.4609868872339,-51.3787880450575",20955,6.785667158036000,3781,0.941958705907000,7416,8.644111663937000,37,1000.21489254000005,1701,5.080888327693000,26,75.527564880593005,5.08089,75.5276,0.649923,2,2,2,0.00,22.5547,696.500000,0.0013,0.001756,1258664,0.533839
47,17286,18034,SC,101BSC3900,Duplicada,Federal,BR-101,84.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.023315998379100,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1708,100.808267900999994,100.831583898999995,,,"SRID=4326;POLYGON((-53.6749293654496 -26.9340421416092,-53.6670594091467 -26.93377463198,-53.672297726114 -26.8748513806631,-53.6357960821623 -26.0538573895328,-53.4020636575629 -25.1019618419387,-52.987116727057 -24.2139556343578,-52.4069014684791 -23.4",20935,1.352120026803000,3826,0.076918696545000,3911,3.348518284655000,37,929.884539369247022,1639,15.427077162268001,26,164.674009460542010,3.34852,164.674,0.829256,2,2,2,0.00,28.5613,3770.000000,0.0013,0.005097,1266204,0.537037
48,17334,18149,SC,470BSC0150,Pavimentada,Federal,BR-470,49.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.144432439723000,S,,0E-15,SC470S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1651,88.618890638300002,88.763323077999999,,,"SRID=4326;POLYGON((-47.7723084924941 -22.2313849291005,-47.7701649624435 -22.2250559769587,-47.7688423457228 -22.2255039292615,-47.735846402401 -22.240426816651,-47.7008040235084 -22.2491166434996,-47.7007662573792 -22.2491300559884,-47.702957885537 -22.",24537,4.440742397348000,3613,1.679714999448000,4031,2.215770124629000,37,904.462941715695024,1724,6.810098419558000,26,118.526959846093007,2.21577,118.527,0.735035,2,2,2,0.00,28.3794,2010.550000,0.0013,0.001922,1258664,0.533839
49,17341,18180,SC,101BSC4100,Duplicada,Federal,BR-101,201.000000000000000,BR-282,23.000000000000000,,0E-15,,0E-15,,OHL,V,GPS,,,0.022416181359600,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1773,210.021660270000012,210.044076450999995,,,"SRID=4326;POLYGON((-52.0871623868531 -23.9896264252601,-52.0872527497576 -23.9895312602679,-52.0872484545956 -23.9895271818426,-52.0862090321629 -23.9887182372039,-52.0661482582432 -23.9696078730765,-52.06610857386 -23.9695706276546,-52.0651932390317 -23",24446,0.643050361915000,3566,4.932359039354000,6299,0.372690599236000,37,1005.81254951999994,1067,2.786914355993000,26,103.006218758122003,0.372691,103.006,0.592731,2,2,2,0.00,20.8762,11965.066667,0.0013,0.005332,1258664,0.533839
50,17420,18314,SC,101BSC4110,Em duplicao,Federal,BR-101,220.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.236950465624000,,,0E-15,SC101,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1872,220.806170597999994,221.043121063000001,,,"SRID=4326;MULTIPOLYGON(((-53.266851837675 -29.6387495893945,-53.5543768405233 -28.724318028006,-53.6603151346876 -27.7498884216885,-53.5741160685563 -26.7735146711009,-53.2990922239001 -25.8327182719215,-52.8458126128338 -24.963653502166,-52.231696516608",24397,1.589542196151000,3563,1.589619272835000,6299,9.193469069641999,37,1012.25936222999996,673,4.899118741727000,26,97.875221960399003,4.89912,97.8752,0.694659,2,2,2,0.00,36.4848,5264.000000,0.0013,0.005279,1269192,0.538304
51,17353,18202,SC,282BSC0090,Pavimentada,Federal,BR-282,80.000000000000000,,0E-15,,0E-15,,0E-15,,,P,GPS,,,0.059434797094700,S,,0E-15,SC282S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1808,113.957168623000001,114.016603419999996,,,"SRID=4326;POLYGON((-53.9925300235934 -25.8577257403706,-54.0133617451431 -25.8491705785806,-54.0133368797883 -25.8491100317249,-53.9133654925035 -25.6607102304977,-53.9070911801194 -25.663605210147,-53.8691066049318 -25.5773027091307,-53.5539001826112 -2",24182,6.764627013407000,3611,7.197324620029000,3906,1.287057794342000,37,975.523304399559038,663,7.580913967313000,26,35.343257147376001,1.28706,35.3433,0.566041,2,2,2,0.00,24.9407,758.000000,0.0013,0.002214,1260180,0.534482
52,17364,18217,SC,101BSC4230,Em duplicao,Federal,BR-101,323.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,TFD,0.037314428933700,,,0E-15,SC101,,389.133477073999984,389.170791502999975,,,"SRID=4326;POLYGON((-51.8668263548962 -24.4803271929907,-51.8703368932088 -24.4742622437192,-51.8702977538148 -24.4742395888979,-51.8349595155123 -24.4581809693521,-51.8031244729398 -24.4360568432703,-51.7994019289898 -24.4339721660543,-51.7993029037418 -",29999,2.357143851446000,3803,1.061345118993000,7401,10.826114710676000,37,1076.26650313999994,676,11.909770864012000,26,90.076746625631998,10.8261,90.0767,0.678878,2,2,2,0.00,36.7826,341.433333,0.0013,0.001110,1258664,0.533839
53,17854,19424,SC,101BSC4193,Em duplicao,Federal,BR-101,275.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,TFD,0.007351381947640,,,0E-15,SC101,,336.090362283999980,336.097713666000004,,,"SRID=4326;POLYGON((-53.2295147765999 -25.771428495247,-53.2340886505689 -25.768470556652,-53.2340544097821 -25.7684176099669,-53.2156592197986 -25.7453048344168,-53.2018199609914 -25.719211902288,-53.2018169104909 -25.7192073049538,-53.1972829100727 -25.",24117,0.346822908230000,3708,0.283561734659000,6962,14.919638086160999,37,1062.77865444999997,1646,19.025436345507998,26,75.307320585989999,14.9196,75.3073,0.650376,2,2,2,0.00,24.9908,5750.916667,0.0013,0.002856,1258664,0.533839
54,17419,18313,SC,101BSC4110,Em duplicao,Federal,BR-101,221.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,,0.832496912875000,,,0E-15,SC101,,221.043121063000001,221.875617976000001,,,"SRID=4326;POLYGON((-53.3233892254494 -29.4632153292236,-53.5586633364128 -28.7014761740237,-53.6596568384389 -27.7265216661686,-53.568505589754 -26.7505977809698,-53.2887124817267 -25.8112087260309,-52.8310298065889 -24.9444546959179,-52.2130460528746 -2",24397,1.710407898879000,3563,1.710534468894000,6299,9.394591282456000,37,1012.48674252000000,673,5.018873332081000,26,97.871274015704003,5.01887,97.8713,0.694568,2,2,2,0.00,37.4677,4518.000000,0.0013,0.004585,1267700,0.537671
55,17412,18280,SC,101BSC3830,Duplicada,Federal,BR-101,10.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.015308706138600,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1321,6.237086024890000,6.252394731030000,,,"SRID=4326;POLYGON((-53.8287722726833 -26.5971916319274,-53.8293392534145 -26.5925273207522,-53.8293519743246 -26.5924151995767,-53.8232222617913 -26.5917197419899,-53.849011742449 -25.6794645983412,-53.6850319421103 -24.7131072084903,-53.335675993286 -23",24502,6.469705610146000,3434,6.598537643612000,6932,1.166140396205000,37,857.572809044924043,659,18.480912031148002,25,161.264292321571986,1.16614,161.264,0.787091,3,3,3,0.33,56.0303,10430.000000,0.0012,0.006393,1279524,0.542686
56,17413,18281,SC,101BSC3830,Duplicada,Federal,BR-101,12.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,P,GPS,,,0.033214312001100,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1323,7.269745764900000,7.302960076900000,,,"SRID=4326;POLYGON((-53.7914293869203 -26.8265768890363,-53.8585536843591 -25.9144172512467,-53.7383998488112 -24.9416382241077,-53.4307749618667 -24.0109917236732,-52.9475008754129 -23.1582419730425,-52.3071495415689 -22.4161596669048,-51.5343293029813 -",24502,5.423677493237000,3434,5.549637918474000,6932,1.164872085011000,37,858.398871551419006,659,17.594410521223001,25,161.737327240896008,1.16487,161.737,0.787492,2,2,2,0.00,54.1094,11888.000000,0.0012,0.007135,1282440,0.543923
57,17425,18321,SC,101BSC4010,Duplicada,Federal,BR-101,143.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.028810951264200,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1734,150.063701659000003,150.092512610000000,,,"SRID=4326;POLYGON((-53.5920785249692 -27.1602179947163,-53.5857209874791 -27.160163943908,-53.5879539530028 -27.0672573125268,-53.558687085955 -26.4076330052109,-53.3250414103859 -25.4557161610872,-52.9101754073052 -24.5676721422873,-52.3300321445517 -23",24207,0.655484463630000,3758,3.423155236190000,3989,0.686172757599000,37,964.775357659195038,1680,14.273905939814000,26,138.591663671280003,0.686173,138.592,0.671093,2,2,2,0.00,4.1111,8.000000,0.0007,0.000165,1257180,0.533209
58,17440,18346,SC,101BSC3850,Duplicada,Federal,BR-101,36.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.061919679191600,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1351,27.261401980900001,27.323321660100000,,,"SRID=4326;MULTIPOLYGON(((-53.7456722583179 -24.9174308026884,-53.7608315681236 -24.9756720444482,-53.7555601616262 -24.9550447027523,-53.755488277917 -24.954765893138,-53.7484410411545 -24.9277446867869,-53.7484298751721 -24.9277023574976,-53.74567225831",24501,12.257779941248000,3434,12.330605371558001,6263,9.701473173604001,37,868.200784471611996,659,3.602436575165000,25,164.395159909782990,3.60244,164.395,0.820371,3,3,3,0.33,31.8841,30788.000000,0.0013,0.021959,1320240,0.559955
59,17443,18349,SC,101BSC3870,Duplicada,Federal,BR-101,50.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.021404015926100,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1367,43.324647477100001,43.346051493099999,,,"SRID=4326;MULTIPOLYGON(((-53.4067666201718 -28.411423523737,-53.7222360281614 -27.5034480765068,-53.8571146594324 -26.5326011603223,-53.7999987981172 -25.5540952797959,-53.5530833747351 -24.6055338671638,-53.125857210535 -23.7233696055542,-52.53473836741",30107,0.086981664383000,3686,3.915982048993000,6960,1.414133236706000,37,882.475712487756027,660,13.039547984187999,25,176.079353833926007,1.41413,176.079,0.852098,2,2,2,0.00,31.4440,871.500000,0.0013,0.001175,1258664,0.533839
60,17462,18378,SC,101BSC3890,Duplicada,Federal,BR-101,67.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,P,GPS,,,0.006650381536490,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1699,82.335699913200003,82.342350294799999,,,"SRID=4326;POLYGON((-44.194614688616 -24.4888961244057,-43.8666208466801 -25.4125605761903,-43.72512730978 -26.382465498775,-43.7755715951882 -27.3613379899137,-44.0160151573061 -28.31156052873,-44.4372178848837 -29.1966165959482,-45.0229931933134 -29.982",24108,3.744888700402000,3771,2.652252392088000,3912,3.616097563022000,37,915.268734423500973,1630,12.863465288880001,26,177.169341453587009,3.6161,177.169,0.851766,2,2,2,0.00,25.3979,6014.500000,0.0013,0.003333,1258664,0.533839
61,17463,18379,SC,101BSC3895,Duplicada,Federal,BR-101,69.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,V,GPS,,,0.021980348355500,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1701,82.892306410200007,82.914286758599999,,,"SRID=4326;MULTIPOLYGON(((-53.1784782860256 -28.8766498123004,-53.5312491588318 -27.9725201154515,-53.7025423634592 -27.0074322345375,-53.6822649117295 -26.0274706001917,-53.471196054741 -25.0702945884529,-53.0774470502989 -24.172687936662,-52.51614945182",24108,3.250217003856000,3771,2.212118871010000,3912,3.064148211910000,37,915.796600868813016,1630,12.689506605135000,26,176.815588616844991,3.06415,176.816,0.8514,3,3,3,0.33,24.4401,758.000000,0.0013,0.002720,1260180,0.534482
62,17550,18588,SC,,Leito natural,Estadual,SC-424,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,21.540985041900001,,,0E-15,SC424,,0E-15,0E-15,,,"SRID=4326;POLYGON((-53.0575689671063 -23.6572278307963,-53.0984926531024 -23.6765773965474,-52.8635362158191 -23.4804921026448,-52.8629261607205 -23.4800138728672,-52.688635858825 -23.377542726148,-52.3962521679308 -23.1558890947725,-51.9086190262959 -22",24585,0.321198231806000,3397,0.321045047725000,3050,0.716210883189000,37,923.631958638938954,664,0.581633787870000,26,66.607504284851998,0.581634,66.6075,0.632994,3,3,3,0.33,19.6930,9595.166667,0.0013,0.004822,1258664,0.533839
63,17473,18393,SC,280BSC0020,Pavimentada,Federal,BR-280,15.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.008000735617060,S,,0E-15,SC280S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1386,25.033779678599998,25.041780414200002,,,"SRID=4326;POLYGON((-51.9515065993377 -22.5726055183948,-51.9565472657365 -22.5666494090493,-51.9565355808454 -22.5666395201042,-51.9205774818725 -22.5418185882899,-51.8921744765573 -22.5135461572904,-51.8419261994864 -22.472527100913,-51.8419028216102 -2",30095,9.753845659273001,3686,10.424289303594000,6912,1.259333056086000,37,895.575511671025993,660,12.657044180432999,26,199.819628594320989,1.25933,199.82,0.808133,2,2,2,0.00,38.2530,4518.000000,0.0013,0.004579,1267700,0.537671
64,17485,18441,SC,101BSC4250,Em duplicao,Federal,BR-101,340.000000000000000,,0E-15,,0E-15,,0E-15,,,PE,GPS,,,0.128707819852000,,,0E-15,SC101,C:\DNIT_FOTOS\SC\FOTOS\OAES\\3582,409.235159325999973,409.363867146000018,,,"SRID=4326;MULTIPOLYGON(((-54.2615332082971 -27.4253365837969,-54.2618527253682 -27.4252352840496,-54.2618493538098 -27.4252246495666,-54.2604565057994 -27.4219773504679,-54.2615332082971 -27.4253365837969)),((-54.2603099049988 -27.4257244200859,-54.25226",24520,0.012758053893000,3622,0.012814657143000,3200,1.103023877126000,37,1083.06543895000004,1141,0.591360868435000,26,102.704713262496995,0.591361,102.705,0.647831,2,2,2,0.00,31.1621,103.083333,0.0013,0.001345,1258664,0.533839
65,17504,18492,SC,101BSC4250,Em duplicao,Federal,BR-101,338.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,TFE,0.068617844129400,,,0E-15,SC101,,409.111171551999973,409.179789395999990,,,"SRID=4326;MULTIPOLYGON(((-54.2526210127357 -27.446312783364,-54.2670659520509 -27.4417916009892,-54.2670388266998 -27.4417049369226,-54.2083363886377 -27.3034429854102,-54.1994731646173 -27.3065118694749,-54.1124383982186 -27.0775742866103,-53.8839794800",24520,0.011739779301000,3620,0.013655462480000,3200,1.058260863857000,37,1082.97722518999989,1141,0.499192877316000,26,102.589268875146004,0.499193,102.589,0.62479,2,2,2,0.00,30.2833,771.416667,0.0013,0.001253,1258664,0.533839
66,17524,18544,SC,101BSC4110,Em duplicao,Federal,BR-101,233.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,TFDE,0.223096136944000,,,0E-15,SC101,,233.192328438000004,233.415424575000003,,,"SRID=4326;POLYGON((-53.477278868362 -26.6077424496428,-53.4921977298853 -26.6040543560347,-53.4918341303916 -26.6025835445334,-53.4592807138587 -26.5107100609577,-53.441572836616 -26.4152426269448,-53.4382179816578 -26.403648181563,-53.4381491133755 -26.",24408,0E-15,3289,11.879927534456000,6292,13.709300518764000,37,1022.75053093999997,673,14.065869386672000,26,96.432649470342994,13.7093,96.4326,0.692865,2,2,2,0.00,43.9565,3020.000000,0.0013,0.002906,1264704,0.536401
67,17530,18550,SC,101BSC3810,Duplicada,Federal,BR-101,2.000000000000000,BR-376,2.000000000000000,,0E-15,,0E-15,,OHL,PE,GPS,,,0.049414772224100,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1313,1.979902141160000,2.029316913380000,,,"SRID=4326;POLYGON((-53.4953870480477 -27.8919012955628,-53.4869215291258 -27.8884267626311,-53.7286956235011 -27.2132635566787,-53.8727671949041 -26.2437382284113,-53.8249254629662 -25.2647350882102,-53.587008958616 -24.313876677722,-53.1681606796903 -23",24502,10.265118348236999,3434,10.174692103503000,6932,4.799854758855000,37,853.810887126653029,659,21.110105838658001,25,158.394596621922005,4.79985,158.395,0.80974,2,2,2,0.00,63.8788,2268.000000,0.0012,0.001781,1263200,0.535763
